engine_load,engine_rpm,vehicle_speed,throttle,short_fuel_trim_bank,engine_runtime,traveled_distance,fuel_tank_level,ambient_air_temperature,timestamp
39.61,1390.0,48,19.22,-2.34,10362,30062,18.04,21,2021-05-30 22:38:58.667257600+00:00
49.8,1625.0,49,24.31,0.78,10363,30062,18.04,21,2021-05-30 22:38:59.679508992+00:00
18.43,1296.5,49,16.86,5.47,10364,30062,18.04,21,2021-05-30 22:39:00.691549952+00:00
22.75,1318.0,49,15.69,2.34,10365,30062,18.04,21,2021-05-30 22:39:01.703444480+00:00
18.04,1321.0,48,15.69,-1.56,10367,30062,18.04,21,2021-05-30 22:39:02.716325888+00:00
18.04,1321.0,48,15.69,-1.56,10367,30062,18.04,21,2021-05-30 22:39:03.727795968+00:00
12.16,1316.0,47,14.51,0.0,10368,30062,18.04,21,2021-05-30 22:39:04.741984+00:00
21.18,1330.5,47,16.08,-3.91,10369,30062,18.04,21,2021-05-30 22:39:05.754034944+00:00
12.55,1290.5,45,14.12,0.0,10370,30062,18.04,21,2021-05-30 22:39:06.782172416+00:00
19.61,1309.5,44,14.51,0.0,10371,30062,18.04,21,2021-05-30 22:39:07.808988160+00:00
14.9,1309.5,42,15.29,0.0,10372,30062,18.04,21,2021-05-30 22:39:08.820567040+00:00
25.88,1318.5,42,16.86,0.78,10374,30062,18.04,21,2021-05-30 22:39:09.832671488+00:00
25.88,1318.5,42,16.86,0.78,10374,30062,18.04,21,2021-05-30 22:39:10.845430016+00:00
20.78,1304.0,42,15.29,-0.78,10375,30062,18.04,21,2021-05-30 22:39:11.859989760+00:00
28.24,1315.0,42,17.25,-0.78,10376,30062,18.04,21,2021-05-30 22:39:12.871771136+00:00
13.33,1304.0,41,14.51,0.0,10377,30062,18.04,21,2021-05-30 22:39:13.884098048+00:00
14.9,1290.0,38,15.29,0.0,10378,30062,18.04,21,2021-05-30 22:39:14.896027648+00:00
22.75,1288.0,35,13.73,0.0,10380,30062,18.04,21,2021-05-30 22:39:15.911743488+00:00
16.08,1270.0,31,14.9,0.0,10381,30062,18.04,21,2021-05-30 22:39:16.923805696+00:00
16.08,1270.0,31,14.9,0.0,10381,30062,18.04,21,2021-05-30 22:39:17.934195456+00:00
16.47,1241.0,26,14.9,0.0,10382,30062,18.04,21,2021-05-30 22:39:18.950889216+00:00
15.29,1032.0,19,14.12,0.0,10383,30062,18.04,21,2021-05-30 22:39:19.962493440+00:00
18.04,980.5,14,14.51,0.0,10384,30062,18.04,21,2021-05-30 22:39:20.974067456+00:00
22.75,781.0,6,14.51,-3.12,10385,30062,17.65,21,2021-05-30 22:39:21.985435392+00:00
30.98,743.5,0,15.29,-2.34,10387,30062,17.65,21,2021-05-30 22:39:22.997064192+00:00
30.98,686.0,0,14.9,-1.56,10388,30062,17.65,21,2021-05-30 22:39:24.008472320+00:00
30.98,686.0,0,14.9,-1.56,10388,30062,17.65,21,2021-05-30 22:39:25.020531968+00:00
31.37,688.0,0,14.9,2.34,10389,30062,17.65,21,2021-05-30 22:39:26.032617216+00:00
31.37,688.0,0,14.9,1.56,10390,30062,17.65,21,2021-05-30 22:39:27.040154112+00:00
31.37,689.0,0,14.9,-0.78,10391,30062,17.65,21,2021-05-30 22:39:28.052934400+00:00
31.37,683.0,0,14.9,-3.12,10393,30062,18.04,21,2021-05-30 22:39:29.065858560+00:00
30.98,684.0,0,14.9,-4.69,10394,30062,18.04,21,2021-05-30 22:39:30.080307968+00:00
30.59,683.0,0,14.9,-4.69,10395,30062,18.04,21,2021-05-30 22:39:31.092086528+00:00
30.59,683.0,0,14.9,-4.69,10395,30062,18.04,21,2021-05-30 22:39:32.104430848+00:00
30.59,676.5,0,14.9,-3.91,10396,30062,18.04,21,2021-05-30 22:39:33.117761280+00:00
30.2,678.0,0,14.9,-2.34,10397,30062,18.04,21,2021-05-30 22:39:34.129422848+00:00
29.8,690.0,0,14.9,-1.56,10398,30062,18.04,21,2021-05-30 22:39:35.142095872+00:00
29.41,687.5,0,14.9,-1.56,10400,30062,18.04,21,2021-05-30 22:39:36.159397376+00:00
30.2,686.0,0,14.9,-2.34,10401,30062,18.04,21,2021-05-30 22:39:37.166885376+00:00
29.02,683.5,0,14.9,-1.56,10402,30062,18.04,21,2021-05-30 22:39:38.179686400+00:00
29.02,683.5,0,14.9,-1.56,10402,30062,18.04,21,2021-05-30 22:39:39.191149056+00:00
29.41,686.5,0,14.51,-1.56,10403,30062,18.04,21,2021-05-30 22:39:40.202911232+00:00
29.41,679.5,0,14.9,-2.34,10404,30062,18.04,21,2021-05-30 22:39:41.217062656+00:00
29.8,681.0,0,14.9,-3.12,10406,30062,18.04,21,2021-05-30 22:39:42.228865536+00:00
29.41,677.5,0,14.51,-2.34,10407,30062,18.04,21,2021-05-30 22:39:43.240190976+00:00
29.41,676.5,0,14.51,0.0,10408,30062,18.04,21,2021-05-30 22:39:44.251684096+00:00
29.41,685.0,0,14.9,0.78,10409,30062,18.04,21,2021-05-30 22:39:45.262847744+00:00
29.41,685.0,0,14.9,0.78,10409,30062,18.04,21,2021-05-30 22:39:46.274233856+00:00
29.41,688.0,0,14.9,0.0,10410,30062,18.04,21,2021-05-30 22:39:47.286096384+00:00
29.02,687.5,0,14.9,0.78,10412,30062,18.04,21,2021-05-30 22:39:48.299007232+00:00
29.02,679.0,0,14.51,0.0,10413,30062,18.04,21,2021-05-30 22:39:49.310697216+00:00
29.02,680.5,0,14.51,0.0,10414,30062,18.04,21,2021-05-30 22:39:50.322496512+00:00
29.41,684.5,0,14.51,0.78,10415,30062,18.04,21,2021-05-30 22:39:51.334735616+00:00
29.02,680.5,0,14.51,-0.78,10416,30062,18.04,21,2021-05-30 22:39:52.347397120+00:00
29.02,680.5,0,14.51,-0.78,10416,30062,18.04,21,2021-05-30 22:39:53.359317504+00:00
29.41,684.0,0,14.51,0.0,10417,30062,18.04,21,2021-05-30 22:39:54.371659776+00:00
29.8,732.5,0,14.9,-0.78,10419,30062,18.04,21,2021-05-30 22:39:55.383176192+00:00
29.41,727.0,2,15.29,-0.78,10420,30062,18.04,21,2021-05-30 22:39:56.394865152+00:00
29.8,690.5,0,14.9,0.78,10421,30062,18.04,21,2021-05-30 22:39:57.409251328+00:00
29.8,698.5,0,14.51,0.0,10422,30062,18.43,21,2021-05-30 22:39:58.421522688+00:00
29.8,687.5,0,14.9,-0.78,10423,30062,18.04,21,2021-05-30 22:39:59.432867072+00:00
29.8,687.5,0,14.9,-0.78,10423,30062,18.04,21,2021-05-30 22:40:00.444699904+00:00
29.8,688.5,0,14.9,0.0,10425,30062,18.43,21,2021-05-30 22:40:01.456687616+00:00
29.41,687.5,0,14.9,0.0,10426,30062,18.43,21,2021-05-30 22:40:02.468290048+00:00
29.41,684.0,0,14.9,0.0,10427,30062,18.43,21,2021-05-30 22:40:03.480830976+00:00
29.41,678.0,0,14.9,-0.78,10428,30062,18.43,21,2021-05-30 22:40:04.493484544+00:00
29.41,679.5,0,14.9,0.0,10429,30062,18.43,21,2021-05-30 22:40:05.505592320+00:00
29.41,679.5,0,14.9,0.0,10429,30062,18.43,21,2021-05-30 22:40:06.517238272+00:00
29.02,684.0,0,14.9,-0.78,10430,30062,18.43,21,2021-05-30 22:40:07.529425408+00:00
29.02,687.5,0,14.9,-0.78,10432,30062,18.43,21,2021-05-30 22:40:08.556771072+00:00
29.41,682.0,0,14.9,0.0,10433,30062,18.43,21,2021-05-30 22:40:09.570922496+00:00
29.41,681.0,0,14.51,0.78,10434,30062,18.43,21,2021-05-30 22:40:10.582317568+00:00
29.02,677.5,0,14.9,-0.78,10435,30062,18.43,21,2021-05-30 22:40:11.593552640+00:00
29.02,683.0,0,14.9,0.0,10436,30062,18.43,21,2021-05-30 22:40:12.605547008+00:00
29.02,683.0,0,14.9,0.0,10436,30062,18.43,21,2021-05-30 22:40:13.616136448+00:00
29.8,688.0,0,14.9,-0.78,10438,30062,18.43,21,2021-05-30 22:40:14.630820608+00:00
29.02,686.5,0,14.9,-0.78,10439,30062,18.43,21,2021-05-30 22:40:15.642187776+00:00
29.02,681.0,0,14.51,-0.78,10440,30062,18.43,21,2021-05-30 22:40:16.654295552+00:00
28.24,677.5,0,14.9,0.78,10441,30062,18.43,21,2021-05-30 22:40:17.668691456+00:00
28.63,680.5,0,14.9,0.0,10442,30062,18.43,21,2021-05-30 22:40:18.682518272+00:00
28.24,692.5,0,14.51,7.03,10444,30062,18.43,21,2021-05-30 22:40:19.694736128+00:00
28.24,692.5,0,14.51,7.03,10444,30062,18.43,21,2021-05-30 22:40:20.706756096+00:00
27.84,690.5,0,14.51,4.69,10445,30062,18.43,21,2021-05-30 22:40:21.720931072+00:00
28.24,679.0,0,14.9,0.0,10446,30062,18.43,21,2021-05-30 22:40:22.734316544+00:00
29.41,680.5,0,14.9,-0.78,10447,30062,18.43,21,2021-05-30 22:40:23.745255936+00:00
28.63,675.0,0,14.51,-0.78,10448,30062,18.43,21,2021-05-30 22:40:24.757432064+00:00
28.63,684.0,0,14.9,0.0,10449,30062,18.43,21,2021-05-30 22:40:25.770230272+00:00
29.02,682.0,0,14.51,0.0,10451,30062,18.43,21,2021-05-30 22:40:26.782642432+00:00
29.02,682.0,0,14.51,0.0,10451,30062,18.43,21,2021-05-30 22:40:27.795241216+00:00
29.02,678.0,0,14.9,0.0,10452,30062,18.43,21,2021-05-30 22:40:28.809666048+00:00
29.02,679.0,0,14.51,-0.78,10453,30062,18.43,21,2021-05-30 22:40:29.822020352+00:00
29.02,681.0,0,14.51,-1.56,10454,30062,18.43,21,2021-05-30 22:40:30.833708288+00:00
29.02,681.0,0,14.51,-0.78,10455,30062,18.43,21,2021-05-30 22:40:31.846217984+00:00
29.41,682.0,0,14.51,0.0,10457,30062,18.43,21,2021-05-30 22:40:32.858379264+00:00
29.02,679.0,0,14.9,0.0,10458,30062,18.43,21,2021-05-30 22:40:33.869916416+00:00
29.02,679.0,0,14.9,0.0,10458,30062,18.43,21,2021-05-30 22:40:34.881442304+00:00
29.02,683.5,0,14.9,0.0,10459,30062,18.43,21,2021-05-30 22:40:35.893899008+00:00
28.63,678.0,0,14.51,-0.78,10460,30062,18.43,21,2021-05-30 22:40:36.907031296+00:00
29.41,686.5,0,14.9,-0.78,10461,30062,18.43,21,2021-05-30 22:40:37.918289920+00:00
29.41,680.5,0,14.9,-2.34,10462,30062,18.43,21,2021-05-30 22:40:38.930009088+00:00
29.02,680.5,0,14.9,-1.56,10464,30062,18.43,21,2021-05-30 22:40:39.941303552+00:00
29.41,675.5,0,14.9,-2.34,10465,30062,18.43,21,2021-05-30 22:40:40.952619520+00:00
29.41,675.5,0,14.9,-2.34,10465,30062,18.43,21,2021-05-30 22:40:41.965021440+00:00
29.41,682.5,0,14.9,-1.56,10466,30062,18.43,21,2021-05-30 22:40:42.977873920+00:00
28.63,683.5,0,14.9,-0.78,10467,30062,18.43,21,2021-05-30 22:40:43.989156096+00:00
29.02,678.0,0,14.51,-0.78,10468,30062,18.43,21,2021-05-30 22:40:45.001097472+00:00
29.02,670.0,0,14.9,-2.34,10470,30062,18.43,21,2021-05-30 22:40:46.013888+00:00
29.41,685.5,0,14.51,-3.12,10471,30062,18.43,21,2021-05-30 22:40:47.028158464+00:00
29.02,677.5,0,14.9,-2.34,10472,30062,18.43,21,2021-05-30 22:40:48.040055808+00:00
29.02,677.5,0,14.9,-2.34,10472,30062,18.43,21,2021-05-30 22:40:49.053430784+00:00
29.41,676.5,0,14.51,-2.34,10473,30062,18.43,21,2021-05-30 22:40:50.065941504+00:00
29.02,677.0,0,14.9,-2.34,10474,30062,18.43,21,2021-05-30 22:40:51.078135552+00:00
29.02,685.0,0,14.9,-1.56,10475,30062,18.43,21,2021-05-30 22:40:52.090457856+00:00
29.02,679.5,0,14.9,-2.34,10477,30062,18.43,21,2021-05-30 22:40:53.103448064+00:00
29.41,684.5,0,14.9,-2.34,10478,30062,18.43,21,2021-05-30 22:40:54.115680768+00:00
29.8,683.0,0,14.9,-2.34,10479,30062,18.43,21,2021-05-30 22:40:55.127465984+00:00
29.8,683.0,0,14.9,-2.34,10479,30062,18.43,21,2021-05-30 22:40:56.140171520+00:00
29.41,679.0,0,14.9,-3.12,10480,30062,18.43,21,2021-05-30 22:40:57.152177920+00:00
29.02,681.0,0,14.9,-3.12,10481,30062,18.43,21,2021-05-30 22:40:58.163719936+00:00
29.41,681.5,0,14.9,-2.34,10483,30062,18.43,21,2021-05-30 22:40:59.176719360+00:00
29.8,689.0,0,14.9,-3.12,10484,30062,18.43,21,2021-05-30 22:41:00.188861952+00:00
29.41,675.0,0,14.9,-3.12,10485,30062,18.43,21,2021-05-30 22:41:01.200366592+00:00
29.41,681.0,0,14.9,-3.12,10486,30062,18.43,21,2021-05-30 22:41:02.211849984+00:00
29.41,681.0,0,14.9,-3.12,10486,30062,18.43,21,2021-05-30 22:41:03.223129600+00:00
29.41,678.0,0,14.9,-3.12,10487,30062,18.43,21,2021-05-30 22:41:04.235223040+00:00
29.8,689.5,0,14.9,-2.34,10488,30062,18.43,21,2021-05-30 22:41:05.247345920+00:00
29.41,683.5,0,14.9,-2.34,10490,30062,18.43,21,2021-05-30 22:41:06.259888128+00:00
29.41,682.0,0,14.51,-2.34,10491,30062,18.43,21,2021-05-30 22:41:07.279445504+00:00
29.41,674.0,0,14.9,-3.12,10492,30062,18.43,21,2021-05-30 22:41:08.290955776+00:00
29.8,683.0,0,14.51,-2.34,10493,30062,18.43,21,2021-05-30 22:41:09.310624768+00:00
29.8,683.0,0,14.51,-2.34,10493,30062,18.43,21,2021-05-30 22:41:10.323401728+00:00
29.02,681.5,0,14.9,-2.34,10494,30062,18.43,21,2021-05-30 22:41:11.335158272+00:00
29.41,684.0,0,14.9,-2.34,10496,30062,18.43,21,2021-05-30 22:41:12.358723328+00:00
28.63,678.0,0,14.51,-2.34,10497,30062,18.43,21,2021-05-30 22:41:13.370579456+00:00
29.41,685.0,0,14.9,-1.56,10498,30062,18.43,21,2021-05-30 22:41:14.382890496+00:00
29.02,704.5,0,14.9,1.56,10499,30062,18.43,21,2021-05-30 22:41:15.395129856+00:00
29.41,690.5,0,14.9,0.0,10500,30062,18.43,21,2021-05-30 22:41:16.406802432+00:00
29.41,690.5,0,14.9,0.0,10500,30062,18.43,21,2021-05-30 22:41:17.418454528+00:00
29.41,679.0,0,14.9,-0.78,10501,30062,18.43,21,2021-05-30 22:41:18.429028608+00:00
29.41,683.5,0,14.9,-0.78,10503,30062,18.43,21,2021-05-30 22:41:19.440765696+00:00
29.41,682.5,0,14.9,-1.56,10504,30062,18.43,21,2021-05-30 22:41:20.452594944+00:00
29.41,679.0,0,14.9,-0.78,10505,30062,18.43,21,2021-05-30 22:41:21.464656640+00:00
30.2,728.5,0,14.9,-0.78,10506,30062,18.43,21,2021-05-30 22:41:22.476026368+00:00
29.8,899.5,3,16.08,-1.56,10507,30062,18.43,21,2021-05-30 22:41:23.482724864+00:00
29.8,899.5,3,16.08,-1.56,10507,30062,18.43,21,2021-05-30 22:41:24.493932288+00:00
35.29,1304.0,7,17.65,-3.91,10509,30062,18.43,21,2021-05-30 22:41:25.506802432+00:00
31.37,1428.5,10,18.04,-5.47,10510,30062,18.43,21,2021-05-30 22:41:26.517703168+00:00
34.12,1536.5,13,18.82,-3.91,10511,30062,18.43,21,2021-05-30 22:41:27.525009152+00:00
41.18,1431.5,18,20.0,-5.47,10512,30062,18.43,21,2021-05-30 22:41:28.538770432+00:00
37.25,1324.0,22,18.82,0.0,10513,30062,18.43,21,2021-05-30 22:41:29.550945280+00:00
20.39,1401.0,23,16.86,4.69,10514,30062,18.43,21,2021-05-30 22:41:30.563530240+00:00
20.39,1401.0,23,16.86,4.69,10514,30062,18.43,21,2021-05-30 22:41:31.573084160+00:00
22.35,1414.5,22,16.47,1.56,10516,30062,18.43,21,2021-05-30 22:41:32.585235968+00:00
27.45,1485.5,22,17.25,-3.91,10517,30062,18.04,21,2021-05-30 22:41:33.597825792+00:00
29.8,1293.0,23,17.65,-3.12,10518,30062,18.04,21,2021-05-30 22:41:34.609942016+00:00
42.75,1425.5,26,20.39,-4.69,10519,30062,17.65,21,2021-05-30 22:41:35.616945152+00:00
44.31,1448.0,28,21.18,-3.91,10520,30062,17.65,21,2021-05-30 22:41:36.628803584+00:00
44.31,1448.0,28,21.18,-3.91,10520,30062,17.65,21,2021-05-30 22:41:37.640199936+00:00
45.88,1485.5,31,22.35,-2.34,10522,30062,17.65,21,2021-05-30 22:41:38.647285760+00:00
48.63,1562.0,34,23.92,2.34,10523,30062,17.65,21,2021-05-30 22:41:39.660243456+00:00
52.16,1563.5,36,21.96,-1.56,10524,30062,17.65,21,2021-05-30 22:41:40.672201216+00:00
30.59,1348.0,39,16.08,1.56,10525,30062,17.65,21,2021-05-30 22:41:41.684159232+00:00
45.49,1611.0,40,22.75,1.56,10526,30062,17.65,21,2021-05-30 22:41:42.695527168+00:00
48.24,1562.0,42,23.53,1.56,10528,30062,17.65,21,2021-05-30 22:41:43.707200256+00:00
48.24,1562.0,42,23.53,1.56,10528,30062,17.65,21,2021-05-30 22:41:44.717147904+00:00
48.63,1545.0,44,23.53,1.56,10529,30062,17.65,21,2021-05-30 22:41:45.729554432+00:00
25.1,1307.5,45,17.65,1.56,10530,30062,17.65,21,2021-05-30 22:41:46.741515520+00:00
45.88,1613.5,47,22.75,-0.78,10531,30062,17.65,21,2021-05-30 22:41:47.749587968+00:00
49.41,1563.0,48,23.53,0.0,10532,30062,17.65,21,2021-05-30 22:41:48.767576832+00:00
26.67,1323.5,50,16.08,3.12,10533,30062,17.65,21,2021-05-30 22:41:49.779810304+00:00
40.39,1431.0,50,19.61,-0.78,10535,30062,17.65,21,2021-05-30 22:41:50.789433600+00:00
40.39,1431.0,50,19.61,-0.78,10535,30062,17.65,21,2021-05-30 22:41:51.800884992+00:00
43.14,1408.0,50,20.78,1.56,10536,30062,17.65,21,2021-05-30 22:41:52.813734400+00:00
45.88,1555.5,52,22.35,-0.78,10537,30062,17.65,21,2021-05-30 22:41:53.822670848+00:00
40.78,1387.5,53,19.61,-2.34,10538,30062,17.65,21,2021-05-30 22:41:54.829995520+00:00
66.67,1634.5,54,31.37,-1.56,10539,30062,17.65,21,2021-05-30 22:41:55.842265344+00:00
71.76,1891.5,57,32.55,-0.78,10541,30062,17.65,21,2021-05-30 22:41:56.854241280+00:00
72.94,1990.5,61,33.33,-2.34,10542,30062,17.65,21,2021-05-30 22:41:57.861316352+00:00
72.94,1990.5,61,33.33,-2.34,10542,30062,17.65,21,2021-05-30 22:41:58.872569088+00:00
74.51,2125.0,65,66.67,5.47,10543,30062,17.65,21,2021-05-30 22:41:59.886182400+00:00
75.69,2282.0,70,85.1,2.34,10544,30062,17.65,21,2021-05-30 22:42:00.895721728+00:00
23.92,1411.5,74,15.29,3.91,10545,30062,17.65,21,2021-05-30 22:42:01.907367680+00:00
13.33,1429.5,74,15.29,0.0,10546,30062,17.65,21,2021-05-30 22:42:02.920427008+00:00
40.39,1489.0,76,22.35,-0.78,10548,30062,17.65,21,2021-05-30 22:42:03.932221952+00:00
75.29,1801.0,78,82.75,0.78,10549,30062,17.65,21,2021-05-30 22:42:04.938671360+00:00
75.29,1801.0,78,82.75,0.78,10549,30062,17.65,21,2021-05-30 22:42:05.950120448+00:00
72.94,2182.0,81,84.71,5.47,10550,30062,17.65,21,2021-05-30 22:42:06.963357184+00:00
75.69,2545.0,85,84.71,4.69,10551,30062,17.65,21,2021-05-30 22:42:07.971354880+00:00
78.04,2600.0,89,84.71,0.78,10552,30062,17.65,21,2021-05-30 22:42:08.978575872+00:00
25.1,1971.5,91,16.08,0.78,10553,30062,17.65,21,2021-05-30 22:42:09.995200+00:00
72.94,1846.5,90,41.18,-3.91,10555,30062,17.65,21,2021-05-30 22:42:11.007153920+00:00
74.51,2090.5,91,84.71,5.47,10556,30062,17.65,21,2021-05-30 22:42:12.014237440+00:00
74.51,2090.5,91,84.71,5.47,10556,30062,17.65,21,2021-05-30 22:42:13.024904704+00:00
74.9,2322.0,92,72.55,1.56,10557,30062,17.65,21,2021-05-30 22:42:14.036422400+00:00
12.16,1713.5,89,15.29,0.0,10558,30063,17.65,21,2021-05-30 22:42:15.047513344+00:00
12.94,1644.0,85,14.9,0.0,10559,30063,17.65,21,2021-05-30 22:42:16.059270912+00:00
30.2,1761.0,82,17.65,-0.78,10561,30063,17.65,21,2021-05-30 22:42:17.070625536+00:00
12.16,1803.5,79,15.29,-1.56,10562,30063,17.65,21,2021-05-30 22:42:18.082083072+00:00
12.55,1770.5,76,15.29,-6.25,10563,30063,17.65,21,2021-05-30 22:42:19.093911296+00:00
12.55,1770.5,76,15.29,-6.25,10563,30063,17.65,21,2021-05-30 22:42:20.103308032+00:00
12.55,1733.5,72,15.29,-4.69,10564,30063,17.65,21,2021-05-30 22:42:21.110558976+00:00
12.55,1696.0,65,15.29,-1.56,10565,30063,17.65,21,2021-05-30 22:42:22.124845056+00:00
12.55,1612.0,56,15.29,-1.56,10566,30063,17.65,21,2021-05-30 22:42:23.137638400+00:00
12.55,1512.5,47,14.9,-3.12,10568,30063,17.25,21,2021-05-30 22:42:24.151485952+00:00
12.94,1486.0,41,14.9,0.0,10569,30063,17.25,21,2021-05-30 22:42:25.160695040+00:00
12.94,1466.0,39,14.9,0.0,10570,30063,17.25,21,2021-05-30 22:42:26.169702912+00:00
12.94,1466.0,39,14.9,0.0,10570,30063,17.25,21,2021-05-30 22:42:27.178371840+00:00
12.94,1382.0,35,14.51,0.0,10571,30063,17.25,21,2021-05-30 22:42:28.189908480+00:00
16.47,1229.5,28,14.9,0.0,10572,30063,17.25,21,2021-05-30 22:42:29.201419264+00:00
16.47,1249.5,24,14.9,0.0,10574,30063,16.86,21,2021-05-30 22:42:30.212791552+00:00
14.9,952.0,18,14.9,0.0,10575,30063,16.86,21,2021-05-30 22:42:31.225163776+00:00
22.75,878.5,7,14.9,0.78,10576,30063,16.86,21,2021-05-30 22:42:32.237354496+00:00
31.37,749.5,0,15.29,-2.34,10577,30063,16.47,21,2021-05-30 22:42:33.248919552+00:00
31.37,749.5,0,15.29,-2.34,10577,30063,16.47,21,2021-05-30 22:42:34.256108800+00:00
30.98,687.0,0,14.9,-2.34,10578,30063,16.47,21,2021-05-30 22:42:35.275185152+00:00
31.76,682.5,0,14.9,-0.78,10580,30063,16.86,21,2021-05-30 22:42:36.285224960+00:00
31.37,690.5,0,14.9,2.34,10581,30063,16.86,21,2021-05-30 22:42:37.297443072+00:00
30.98,682.5,0,14.9,0.0,10582,30063,16.86,21,2021-05-30 22:42:38.310347008+00:00
30.98,674.0,0,14.9,-2.34,10583,30063,16.86,21,2021-05-30 22:42:39.322376960+00:00
30.98,674.0,0,14.9,-2.34,10583,30063,16.86,21,2021-05-30 22:42:40.334220544+00:00
30.98,677.0,0,14.9,-3.91,10584,30063,16.86,21,2021-05-30 22:42:41.346017792+00:00
30.98,687.5,0,14.9,-4.69,10585,30063,16.86,21,2021-05-30 22:42:42.357247744+00:00
30.2,688.0,0,14.9,-4.69,10587,30063,16.86,21,2021-05-30 22:42:43.370871552+00:00
30.59,689.0,0,14.9,-3.12,10588,30063,16.86,21,2021-05-30 22:42:44.395590912+00:00
30.2,688.5,0,14.9,-1.56,10589,30063,16.86,21,2021-05-30 22:42:45.407727616+00:00
30.2,687.5,0,14.51,-2.34,10590,30063,16.86,21,2021-05-30 22:42:46.420158720+00:00
30.2,687.5,0,14.51,-2.34,10590,30063,16.86,21,2021-05-30 22:42:47.431627264+00:00
29.41,688.5,0,14.51,-1.56,10591,30063,16.86,21,2021-05-30 22:42:48.450230784+00:00
29.41,689.0,0,14.51,-1.56,10593,30063,16.86,21,2021-05-30 22:42:49.464130560+00:00
29.41,654.0,0,14.12,-2.34,10594,30063,16.86,21,2021-05-30 22:42:50.476766720+00:00
23.92,701.5,0,14.12,-3.12,10595,30063,16.86,21,2021-05-30 22:42:51.488390400+00:00
23.92,698.5,0,14.12,-3.12,10596,30063,16.86,21,2021-05-30 22:42:52.500432128+00:00
23.92,694.0,0,14.12,-3.91,10597,30063,16.86,21,2021-05-30 22:42:53.523200768+00:00
23.92,702.0,0,14.51,-3.12,10598,30063,17.25,21,2021-05-30 22:42:54.534677504+00:00
23.92,702.0,0,14.51,-3.12,10598,30063,17.25,21,2021-05-30 22:42:55.541296128+00:00
23.92,704.0,0,14.12,-1.56,10600,30063,17.25,21,2021-05-30 22:42:56.553921792+00:00
23.92,705.5,0,14.12,0.78,10601,30063,17.25,21,2021-05-30 22:42:57.565346048+00:00
23.92,692.5,0,14.12,-2.34,10602,30063,17.25,21,2021-05-30 22:42:58.576862208+00:00
30.2,695.0,0,14.9,-2.34,10603,30063,17.25,21,2021-05-30 22:42:59.588469504+00:00
29.8,690.0,0,14.51,0.0,10604,30063,17.25,21,2021-05-30 22:43:00.599898624+00:00
29.8,690.0,0,14.51,0.0,10604,30063,17.25,21,2021-05-30 22:43:01.611616512+00:00
29.02,685.5,0,14.51,-0.78,10606,30063,17.25,21,2021-05-30 22:43:02.623361792+00:00
29.02,688.0,0,14.51,-0.78,10607,30063,17.25,21,2021-05-30 22:43:03.635437056+00:00
29.8,691.0,0,14.51,-0.78,10608,30063,17.25,21,2021-05-30 22:43:04.646753536+00:00
29.02,688.0,0,14.9,-1.56,10609,30063,17.25,21,2021-05-30 22:43:05.658673664+00:00
29.41,686.0,0,14.51,-0.78,10610,30063,17.25,21,2021-05-30 22:43:06.671656960+00:00
29.02,683.5,0,14.9,-1.56,10612,30063,17.25,21,2021-05-30 22:43:07.683550720+00:00
29.02,683.5,0,14.9,-1.56,10612,30063,17.25,21,2021-05-30 22:43:08.694221568+00:00
27.45,687.0,0,14.12,-1.56,10613,30063,17.25,21,2021-05-30 22:43:09.707059712+00:00
23.92,695.5,0,14.12,-2.34,10614,30063,17.25,21,2021-05-30 22:43:10.718860032+00:00
23.92,688.0,0,14.12,-2.34,10615,30063,17.25,21,2021-05-30 22:43:11.726281216+00:00
29.02,683.5,0,15.69,-2.34,10616,30063,17.25,21,2021-05-30 22:43:12.737504768+00:00
35.69,1242.0,3,17.65,-6.25,10617,30063,17.25,21,2021-05-30 22:43:13.749357056+00:00
37.65,1593.0,9,19.22,-3.91,10619,30063,17.25,21,2021-05-30 22:43:14.761937408+00:00
37.65,1593.0,9,19.22,-3.91,10619,30063,17.25,21,2021-05-30 22:43:15.775390976+00:00
43.92,1890.5,15,23.14,0.78,10620,30063,17.25,21,2021-05-30 22:43:16.789729280+00:00
56.47,1878.5,22,30.2,-0.78,10621,30063,17.25,21,2021-05-30 22:43:17.801014528+00:00
70.2,1848.0,29,32.55,-0.78,10622,30063,17.25,21,2021-05-30 22:43:18.812544512+00:00
75.29,2034.0,35,45.1,1.56,10623,30063,17.65,21,2021-05-30 22:43:19.824997376+00:00
75.29,2100.0,41,59.61,3.12,10625,30063,17.65,21,2021-05-30 22:43:20.838492928+00:00
75.29,2100.0,41,59.61,3.12,10625,30063,17.65,21,2021-05-30 22:43:21.849881856+00:00
74.9,2177.5,47,63.53,3.12,10626,30063,17.65,21,2021-05-30 22:43:22.863964672+00:00
74.51,2269.5,52,77.65,3.12,10627,30063,17.65,21,2021-05-30 22:43:23.876442880+00:00
75.69,2279.5,57,84.71,2.34,10628,30063,17.65,21,2021-05-30 22:43:24.890915328+00:00
75.69,2372.0,61,84.71,3.91,10629,30063,17.65,21,2021-05-30 22:43:25.903055872+00:00
30.2,1401.0,64,14.9,-1.56,10631,30063,17.65,21,2021-05-30 22:43:26.915630336+00:00
14.12,1334.0,62,15.29,0.0,10632,30063,17.65,21,2021-05-30 22:43:27.926176+00:00
